2025-12-21 15:36:00,15,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:36:18,18,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:36:20,14,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:36:22,16,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:37:00,14,CRITICAL,39,NORMAL,13,NORMAL
2025-12-21 15:37:52,11,CRITICAL,39,NORMAL,13,NORMAL
2025-12-21 15:37:54,12,CRITICAL,39,NORMAL,13,NORMAL
2025-12-21 15:38:00,12,CRITICAL,39,NORMAL,13,NORMAL
2025-12-21 15:39:00,13,CRITICAL,39,NORMAL,13,NORMAL
2025-12-21 15:40:00,10,CRITICAL,39,NORMAL,13,NORMAL
2025-12-21 15:41:00,10,CRITICAL,39,NORMAL,13,NORMAL
2025-12-21 15:42:00,12,CRITICAL,39,NORMAL,13,NORMAL
2025-12-21 15:42:53,15,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:43:00,12,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:43:04,12,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:43:06,18,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:43:07,15,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:43:43,14,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:43:45,16,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:43:47,17,CRITICAL,38,NORMAL,13,NORMAL
2025-12-21 15:44:00,13,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:44:00,18,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:44:14,14,CRITICAL,37,NORMAL,13,NORMAL
2025-12-21 15:44:16,17,CRITICAL,37,NORMAL,13,NORMAL
2025-12-21 15:44:17,14,CRITICAL,37,NORMAL,13,NORMAL
2025-12-21 15:45:00,14,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:46:00,11,NORMAL,39,NORMAL,13,NORMAL
2025-12-21 15:47:00,16,NORMAL,40,NORMAL,13,NORMAL
2025-12-21 15:48:00,14,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:49:00,18,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:50:00,9,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:51:01,11,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:52:00,10,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:53:00,14,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:53:10,15,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:54:00,14,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:55:00,12,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:56:00,15,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:57:00,13,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:58:00,15,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 15:59:00,13,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:00:00,11,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:01:00,9,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:02:00,14,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:03:00,8,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:04:00,12,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:05:00,14,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:06:00,13,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:07:00,14,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:08:00,16,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:09:00,15,NORMAL,37,NORMAL,13,NORMAL
2025-12-21 16:10:00,11,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:10:53,13,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:11:00,11,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:12:00,18,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:13:00,12,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:14:00,13,NORMAL,39,NORMAL,13,NORMAL
2025-12-21 16:15:00,11,NORMAL,38,NORMAL,13,NORMAL
2025-12-21 16:16:00,6,NORMAL,39,NORMAL,13,NORMAL
2025-12-21 16:17:00,20,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 16:17:24,14,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 16:18:00,18,NORMAL,41,NORMAL,13,NORMAL
2025-12-21 16:19:00,10,NORMAL,40,NORMAL,13,NORMAL
2025-12-21 16:20:00,20,NORMAL,41,NORMAL,13,NORMAL
2025-12-21 16:21:00,12,NORMAL,41,NORMAL,13,NORMAL
2025-12-21 16:22:00,16,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 16:23:00,16,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 16:24:00,9,NORMAL,41,NORMAL,13,NORMAL
2025-12-21 16:25:00,19,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 16:26:00,13,NORMAL,41,NORMAL,13,NORMAL
2025-12-21 16:26:52,12,NORMAL,41,NORMAL,13,NORMAL
2025-12-21 16:27:00,10,NORMAL,41,NORMAL,13,NORMAL
2025-12-21 16:28:00,13,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 16:29:00,14,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 16:30:00,12,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 16:31:00,21,NORMAL,50,NORMAL,13,NORMAL
2025-12-21 16:32:00,17,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 16:33:00,16,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 16:34:00,11,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 16:35:00,13,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 16:36:00,11,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 16:37:00,19,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 16:38:00,15,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 16:39:00,12,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 16:40:00,14,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 16:40:17,10,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 16:41:00,18,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 16:42:00,14,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 16:43:00,13,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 16:44:00,13,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 16:45:00,15,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 16:46:00,13,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 16:47:00,20,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 16:48:00,13,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 16:49:00,13,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 16:50:00,10,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 16:51:00,12,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 16:52:00,14,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 16:53:00,22,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 16:54:00,6,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 16:55:00,11,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 16:56:00,10,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 16:57:00,12,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 16:58:00,19,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 16:59:00,10,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:00:00,12,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:01:00,8,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 17:02:00,8,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 17:03:00,10,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:04:00,8,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:05:00,9,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:06:00,11,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:07:00,11,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:08:00,9,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:09:00,9,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:10:00,10,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:11:00,9,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:12:00,10,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:13:00,14,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:14:00,8,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:15:00,4,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:16:00,8,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:17:00,9,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:18:00,6,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:19:00,5,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:20:00,8,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:21:00,6,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:22:00,4,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:23:00,13,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:24:00,5,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:25:00,5,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:26:00,5,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:27:00,12,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:28:00,13,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:29:00,14,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:29:54,15,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:30:00,14,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:30:09,13,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:30:27,12,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:31:00,12,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 17:31:32,10,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:32:00,11,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 17:33:00,15,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:34:00,16,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:35:00,13,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:36:00,11,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:37:00,16,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 17:38:00,17,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 17:39:00,10,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 17:40:00,13,NORMAL,50,NORMAL,13,NORMAL
2025-12-21 17:41:00,20,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 17:42:00,14,NORMAL,40,NORMAL,13,NORMAL
2025-12-21 17:43:00,19,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:43:28,23,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 17:43:45,20,NORMAL,43,NORMAL,13,NORMAL
2025-12-21 17:44:00,24,NORMAL,43,NORMAL,13,NORMAL
2025-12-21 17:45:00,19,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:46:00,17,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:47:00,24,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:47:47,20,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:47:58,19,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:48:00,21,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:49:00,8,NORMAL,41,NORMAL,13,NORMAL
2025-12-21 17:49:50,23,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 17:50:00,27,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:50:00,24,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:51:00,12,NORMAL,41,NORMAL,13,NORMAL
2025-12-21 17:51:17,19,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 17:51:25,16,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:52:00,12,NORMAL,40,NORMAL,13,NORMAL
2025-12-21 17:53:01,13,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 17:54:00,10,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:55:00,9,NORMAL,43,NORMAL,13,NORMAL
2025-12-21 17:56:00,8,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:57:00,19,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:58:00,18,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 17:59:00,26,NORMAL,46,NORMAL,13,NORMAL
2025-12-21 18:00:00,14,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 18:01:00,8,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 18:02:00,9,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 18:03:01,19,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 18:04:00,7,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 18:05:00,9,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 18:06:00,11,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 18:07:00,10,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 18:08:00,9,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 18:09:00,8,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 18:10:00,16,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 18:11:00,14,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 18:12:00,9,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 18:13:00,10,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 18:14:00,9,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 18:15:00,17,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 18:16:00,10,NORMAL,45,NORMAL,13,NORMAL
2025-12-21 18:17:00,22,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 18:18:00,8,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 18:19:00,10,NORMAL,44,NORMAL,13,NORMAL
2025-12-21 18:20:00,9,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:21:00,18,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:22:00,9,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:23:00,15,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 18:24:00,12,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 18:25:00,20,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 18:26:00,14,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 18:27:00,13,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 18:28:00,14,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 18:29:00,14,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 18:30:00,12,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 18:31:00,19,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:32:00,16,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 18:33:00,10,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 18:34:00,13,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 18:35:00,14,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 18:36:00,18,NORMAL,57,NORMAL,13,NORMAL
2025-12-21 18:37:00,9,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 18:38:00,14,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 18:39:00,14,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:40:00,11,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:41:01,12,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 18:42:00,10,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:43:00,15,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 18:44:00,12,NORMAL,56,NORMAL,13,NORMAL
2025-12-21 18:45:00,11,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 18:46:00,18,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:47:00,25,NORMAL,58,NORMAL,13,NORMAL
2025-12-21 18:48:01,21,NORMAL,58,NORMAL,13,NORMAL
2025-12-21 18:49:00,20,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:50:00,13,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:51:00,17,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:52:00,18,NORMAL,57,NORMAL,13,NORMAL
2025-12-21 18:53:00,26,NORMAL,57,NORMAL,13,NORMAL
2025-12-21 18:54:00,15,NORMAL,56,NORMAL,13,NORMAL
2025-12-21 18:55:00,11,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:56:00,13,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:57:00,15,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 18:58:00,17,NORMAL,57,NORMAL,13,NORMAL
2025-12-21 18:59:01,17,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 19:00:00,23,NORMAL,57,NORMAL,13,NORMAL
2025-12-21 19:01:00,14,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 19:02:00,10,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 19:03:00,10,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 19:04:00,10,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 19:05:00,20,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 19:06:00,23,NORMAL,55,NORMAL,13,NORMAL
2025-12-21 19:07:00,17,NORMAL,34,NORMAL,13,NORMAL
2025-12-21 19:08:00,15,NORMAL,37,NORMAL,13,NORMAL
2025-12-21 19:09:00,13,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 19:10:00,8,NORMAL,42,NORMAL,13,NORMAL
2025-12-21 19:11:00,9,NORMAL,40,NORMAL,13,NORMAL
2025-12-21 19:12:00,26,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:13:00,13,NORMAL,50,NORMAL,13,NORMAL
2025-12-21 19:14:00,16,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:15:00,9,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 19:16:00,14,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:17:00,13,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:18:00,14,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:19:00,13,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 19:20:00,20,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 19:21:01,11,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 19:22:00,20,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 19:23:00,13,NORMAL,47,NORMAL,13,NORMAL
2025-12-21 19:24:00,13,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 19:25:00,21,NORMAL,48,NORMAL,13,NORMAL
2025-12-21 19:26:00,19,NORMAL,50,NORMAL,13,NORMAL
2025-12-21 19:27:00,14,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:27:50,13,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:27:58,14,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:28:00,10,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:28:23,14,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:28:29,10,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:29:00,11,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:30:00,12,NORMAL,49,NORMAL,13,NORMAL
2025-12-21 19:31:00,13,NORMAL,50,NORMAL,13,NORMAL
2025-12-21 19:32:00,19,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 19:33:00,17,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:34:00,20,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:35:00,13,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:36:00,20,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 19:37:00,18,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 19:38:00,8,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 19:39:00,13,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 19:40:00,9,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:41:00,13,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:42:00,9,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:43:00,17,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:44:00,17,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 19:45:00,19,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 19:46:00,10,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 19:47:00,26,NORMAL,50,NORMAL,13,NORMAL
2025-12-21 19:48:00,33,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 19:49:00,22,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:50:00,23,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:51:00,25,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:52:00,27,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:53:00,27,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:54:00,23,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 19:55:00,22,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 19:56:00,28,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 19:57:00,28,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 19:58:00,25,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 19:59:00,27,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 20:00:00,23,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 20:01:00,22,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 20:02:00,32,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 20:03:00,26,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 20:04:00,31,NORMAL,51,NORMAL,13,NORMAL
2025-12-21 20:05:00,25,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 20:06:00,16,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 20:07:00,23,NORMAL,54,NORMAL,13,NORMAL
2025-12-21 20:08:00,25,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 20:09:00,27,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 20:10:00,26,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 20:11:00,32,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 20:12:00,26,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 20:13:00,25,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 20:14:00,21,NORMAL,52,NORMAL,13,NORMAL
2025-12-21 20:15:00,25,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 20:16:01,26,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 20:17:00,30,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 20:18:00,23,NORMAL,53,NORMAL,13,NORMAL
2025-12-21 20:19:00,11,NORMAL,43,NORMAL,13,NORMAL
